# time(s),x(m),y(m),vx(m/s),vy(m/s),phi(rad),delta(rad),omega(rad/s),ax(m/s^2),deltadelta(rad/s),wheel_fl(kmph),wheel_fr(kmph),wheel_rl(kmph),wheel_rr(kmph),roll(rad),throttle_ped_cmd(%),brake_ped_cmd(kPa)
1692117228.86376810,-55.94252621,-138.41812952,8.85140081,0.01525598,-3.07249504,-0.00116239,-0.00024754,0.02458804,0.00939572,32.30966841,32.44516565,32.40000153,32.59999847,-0.32430250,9.95728206,0.00000000
1692117228.90376806,-56.30114308,-138.44306977,8.83792921,0.02473677,-3.07251228,-0.00078656,-0.00027997,0.03095607,-0.00428664,32.29999924,32.50000000,32.42908952,32.59999847,-0.33214141,9.95642745,0.00000000
1692117228.94376802,-56.65081136,-138.46734416,8.83463585,0.03397987,-3.07253430,-0.00095803,-0.00032136,0.02845721,0.00446694,32.52868441,32.28605510,32.29999924,32.50000000,-0.30580608,9.99926322,0.00000000
1692117228.98376799,-57.00877855,-138.49222532,8.84559859,0.00951486,-3.07208374,-0.00077935,0.00075731,0.02400494,-0.00473004,32.20000076,32.70000076,32.14628332,32.08057566,-0.33099088,10.01768714,0.00000000
1692117229.02376795,-57.35453890,-138.51652519,8.86554683,0.02140977,-3.07205518,-0.00096855,0.00074400,0.01819725,0.00968388,32.52044390,32.47955610,32.29999924,32.20000076,-0.27473263,10.00609508,0.00000000
1692117229.06376791,-57.64406534,-138.53790890,8.84045006,0.01028622,-3.07202487,-0.00058119,0.00070774,0.01851034,0.00000000,32.50000000,32.20000076,32.29999924,32.50000000,-0.30850577,9.96584836,0.00000000
1692117229.10376787,-58.00432063,-138.56310539,8.81811242,0.03019801,-3.07193368,-0.00058119,0.00083833,0.02329738,0.00000000,32.27343237,32.59999847,32.37970085,32.70000076,-0.30561402,9.95784583,0.00000000
1692117229.14376783,-58.37526087,-138.58883875,8.84892643,0.01023997,-3.07119938,-0.00058119,0.00233280,0.02341903,-0.01452987,32.59999847,32.50000000,32.40000153,32.40000153,-0.32866962,9.97673958,0.00000000
1692117229.18376780,-58.75035575,-138.61454216,8.84617937,0.01349298,-3.07218941,-0.00116239,-0.00015847,0.02251388,0.00000000,32.17973222,32.46711026,32.17342251,32.13288822,-0.34286169,10.00785919,0.00000000
1692117229.22376776,-59.10761328,-138.63958549,8.83771440,0.00819269,-3.07232514,-0.00116239,-0.00049045,0.01621707,0.00000000,32.29999924,32.59999847,32.09999847,32.05346579,-0.35365055,10.01962822,0.00000000
1692117229.26376772,-59.46717345,-138.66388793,8.84391342,0.02142606,-3.07235547,-0.00116239,-0.00052056,0.01230168,0.00000000,32.55344004,32.28016031,32.20000076,32.29999924,-0.32721319,9.97955235,0.00000000
1692117229.30376768,-59.82447134,-138.68880184,8.81899214,0.02062473,-3.07237668,-0.00116239,-0.00052289,0.01783441,0.00000000,32.09999847,32.50000000,32.50000000,32.70000076,-0.35876580,9.95201765,0.00000000
1692117229.34376764,-60.17296526,-138.71325980,8.81830202,0.02974284,-3.07239117,-0.00116239,-0.00050445,0.02000799,0.00000000,32.49002161,32.50000000,32.32749424,32.40000153,-0.36135468,9.96605297,0.00000000
1692117229.38376760,-60.53679452,-138.73853407,8.84723573,0.00717361,-3.07261656,-0.00116239,-0.00097582,0.01960996,0.00510325,32.50000000,32.09999847,32.13227751,32.16139149,-0.34054470,10.00324152,0.00000000
1692117229.42376757,-60.88597929,-138.76310681,8.85557110,0.00548080,-3.07118940,-0.00095826,0.00263112,0.01346907,-0.00015956,32.20000076,32.59999847,32.20000076,32.07998265,-0.38041144,10.02671093,0.00000000
1692117229.46376753,-61.24373807,-138.78797899,8.81960311,0.00998582,-3.07147782,-0.00096464,0.00159379,0.00707146,-0.00018122,32.59999847,32.29999924,32.20000076,32.17275452,-0.34625513,10.00504194,0.00000000
1692117229.50376749,-61.60117173,-138.81312217,8.80355797,0.02035493,-3.07141828,-0.00097189,0.00157101,0.00912416,-0.00476247,32.20000076,32.50000000,32.20000076,32.40000153,-0.41628525,9.95617331,0.00000000
1692117229.54376745,-61.93310662,-138.83617881,8.82077468,0.00906236,-3.07136662,-0.00116239,0.00152552,0.01533605,0.01452987,32.20000076,32.50000000,32.42872115,32.59999847,-0.38915012,9.94705702,0.00000000
1692117229.58376741,-62.29958744,-138.86111243,8.83374577,0.01671933,-3.07339121,-0.00058119,-0.00362265,0.01733096,-0.01452987,32.40000153,32.00000000,32.32681933,32.15363763,-0.43223442,9.97736518,0.00000000
1692117229.62376738,-62.65240781,-138.88475911,8.83029562,0.01261524,-3.07428481,-0.00116239,-0.00551635,0.01351781,0.00000000,32.09999847,32.59999847,32.09999847,32.15385974,-0.38694082,10.01933508,0.00000000
1692117229.66376734,-63.00924740,-138.90905702,8.83671128,0.02402996,-3.07448837,-0.00116239,-0.00543037,0.00702024,0.00000000,32.59999847,32.40000153,32.00000000,32.06001022,-0.41003368,10.02542577,0.00000000
1692117229.70376730,-63.36495942,-138.93317276,8.79540974,0.01122131,-3.07458040,-0.00116239,-0.00506668,0.00345094,0.00000000,32.22929166,32.33535493,32.20000076,32.29999924,-0.42953561,9.98420992,0.00000000
1692117229.74376726,-63.71677892,-138.95716607,8.79336619,0.02884982,-3.07383038,-0.00116239,-0.00273500,0.00792933,0.00000000,32.20000076,32.50000000,32.52043019,32.59999847,-0.44700540,9.94845091,0.00000000
1692117229.78376722,-64.07710847,-138.98142658,8.82206461,0.01559337,-3.07341636,-0.00116239,-0.00142333,0.01407502,0.00472115,32.42652555,32.10609814,32.40000153,32.10609814,-0.41010984,9.95689099,0.00000000
1692117229.82376719,-64.42379127,-139.00530288,8.82832362,0.01772530,-3.07346732,-0.00097354,-0.00140013,0.01282447,0.00404586,32.09999847,32.50000000,32.12665194,32.17995786,-0.45424790,10.00080767,0.00000000
1692117229.86376715,-64.77786588,-139.02963211,8.82249420,0.01438580,-3.07351611,-0.00081171,-0.00137451,0.00745389,-0.00408472,32.47302178,32.36348819,32.09999847,32.02697692,-0.44274213,10.03333322,0.00000000
1692117229.90376711,-65.13264298,-139.05383318,8.80471210,0.01217862,-3.07356648,-0.00097510,-0.00135679,0.00026282,0.00502271,32.40000153,32.20000076,32.09999847,32.00000000,-0.49585876,10.03094897,0.00000000
1692117229.94376707,-65.47969293,-139.07701920,8.78462104,0.03323454,-3.07362356,-0.00077419,-0.00135243,-0.00228299,0.00482486,32.07335808,32.40000153,32.32007832,32.20000076,-0.46462277,9.99374065,0.00000000
1692117229.98376703,-65.83769472,-139.10092271,8.80341542,0.03256781,-3.07496289,-0.00058119,-0.00415501,0.00472640,-0.00792691,32.40000153,32.40000153,32.32678420,32.16070572,-0.45230052,9.97819077,0.00000000
1692117230.02376699,-66.18322674,-139.12438689,8.82299953,0.01249029,-3.07511080,-0.00089827,-0.00409546,0.00450592,0.00792691,32.11922669,32.30128834,32.29999924,32.13974172,-0.45065447,10.01119092,0.00000000
1692117230.06376696,-66.47042466,-139.14618859,8.81295078,0.01819428,-3.07515228,-0.00058119,-0.00375481,-0.00004417,0.00000000,32.09999847,32.50000000,32.00000000,32.05925103,-0.48528632,10.05161086,0.00000000
1692117230.10376692,-66.82739742,-139.17010126,8.78863827,0.01689115,-3.07493608,-0.00058119,-0.00287542,-0.00669358,0.00000000,32.50000000,32.23029490,31.89999962,31.79999924,-0.49840459,10.06380759,0.00000000
1692117230.14376688,-67.19669725,-139.19484716,8.78140770,0.02563404,-3.07223053,-0.00058119,0.00310170,-0.01007971,0.00000000,32.00000000,32.40000153,32.00000000,32.09999847,-0.52860436,10.03000706,0.00000000
1692117230.18376684,-67.57035086,-139.22012427,8.78645708,0.02746168,-3.07361259,-0.00058119,-0.00025340,-0.00652911,0.00000000,32.32038814,32.32653737,32.34692627,32.50000000,-0.49724226,9.99522765,0.00000000
1692117230.22376680,-67.92641027,-139.24441700,8.79061772,0.01008595,-3.07360414,-0.00058119,-0.00017103,-0.00066479,0.00966200,32.29999924,31.89999962,32.27343677,32.07968841,-0.55481679,9.99442885,0.00000000
1692117230.26376677,-68.27188687,-139.26793491,8.80751951,0.00829767,-3.07358532,-0.00019471,-0.00006851,-0.00028317,-0.00004262,32.07336041,32.42663959,32.09999847,32.07991522,-0.54868651,10.03217173,0.00000000
1692117230.30376673,-68.62726634,-139.29220965,8.79614304,0.02069490,-3.07355841,-0.00019642,0.00003641,-0.00351108,0.00491049,32.40000153,32.20000076,32.09999847,31.91220971,-0.56025169,10.07118281,0.00000000
1692117230.34376669,-68.97817767,-139.31638379,8.76423243,0.02009302,-3.07350983,0.00000000,0.00018233,-0.01134376,0.00000000,32.10667342,32.31999595,31.89999962,31.79999924,-0.56890364,10.06835221,0.00000000
1692117230.38376665,-69.34137900,-139.34033544,8.76338908,0.01686524,-3.07490649,0.00000000,-0.00280675,-0.01208137,0.00000000,32.09999847,32.29999924,32.14697019,32.20000076,-0.59472210,10.03212780,0.00000000
1692117230.42376661,-69.69011489,-139.36317628,8.78424207,0.00482437,-3.07583752,0.00000000,-0.00463224,-0.00530091,0.00000000,32.23203934,32.02815578,32.23203934,32.12427274,-0.59058384,10.01621922,0.00000000
1692117230.46376657,-70.04689062,-139.38645267,8.78562507,-0.00414373,-3.07598930,0.00000000,-0.00446144,-0.00459888,0.00000000,31.89999962,32.29999924,32.22656431,32.02656355,-0.67087158,10.04616669,0.00000000
1692117230.50376654,-70.40221391,-139.40996172,8.77900936,0.01856531,-3.07612268,0.00000000,-0.00427613,-0.00811671,-0.00479260,32.29375023,32.25312641,32.00000000,32.02656232,-0.61594295,10.09363661,0.00000000
1692117230.54376650,-70.72903959,-139.43110230,8.77342423,0.00677376,-3.07622805,-0.00019170,-0.00402600,-0.01520004,-0.00973727,32.29999924,32.00000000,31.79999924,31.60000038,-0.68592110,10.11355006,0.00000000
1692117230.58376646,-71.09253939,-139.45509698,8.74708440,0.01384376,-3.07533967,-0.00058119,-0.00157372,-0.02032210,0.01452987,31.97314242,32.20000076,31.89999962,32.09999847,-0.66320697,10.08996527,0.00000000
1692117230.62376642,-71.44267402,-139.47873819,8.74100352,0.01205188,-3.07457589,0.00000000,0.00045815,-0.01811302,0.00000000,32.29999924,32.20000076,32.24691670,32.40000153,-0.69863358,10.05067717,0.00000000
1692117230.66376638,-71.80038773,-139.50255245,8.77685625,-0.00141448,-3.07455660,0.00000000,0.00046750,-0.01241074,0.00000000,31.97961102,32.29999924,32.29385299,31.90614777,-0.70507987,10.04870160,0.00000000
1692117230.70376635,-72.15505600,-139.52635020,8.77484385,0.00495115,-3.07454551,0.00000000,0.00044037,-0.01027214,0.00000000,31.89999962,32.29999924,32.00000000,31.83287149,-0.73573921,10.08494510,0.00000000
1692117230.74376631,-72.50187993,-139.54963022,8.75628515,0.01202705,-3.07457027,0.00000000,0.00031623,-0.01455682,0.00000000,32.29999924,32.00000000,32.00000000,32.02652705,-0.75643288,10.13096212,0.00000000
1692117230.78376627,-72.85797831,-139.57249097,8.75022898,0.02253044,-3.07632285,0.00000000,-0.00402527,-0.02160779,0.00000000,31.89999962,32.29999924,31.79999924,31.70000076,-0.74608808,10.13272716,0.00000000
1692117230.82376623,-73.20095157,-139.59500215,8.73559473,0.02835333,-3.07648544,0.00000000,-0.00403344,-0.02456941,0.01452987,32.11884836,32.20000076,32.09179756,32.00000000,-0.76452449,10.10510781,0.00000000
1692117230.86376619,-73.55492865,-139.61931836,8.73949418,0.01550926,-3.07663295,0.00058119,-0.00400966,-0.01865518,0.00000000,32.09999847,31.79999924,32.17342329,31.93288357,-0.75910684,10.07729353,0.00000000
1692117230.90376616,-73.90875336,-139.64245409,8.76186736,0.01224258,-3.07655046,0.00058119,-0.00341731,-0.01596320,0.00000000,31.87346008,32.29999924,32.14692169,31.97961823,-0.79930490,10.09641613,0.00000000
1692117230.94376612,-74.25418615,-139.66526332,8.76518776,0.01229557,-3.07447535,0.00058119,0.00161087,-0.01594089,0.00000000,32.29999924,32.00000000,32.00000000,31.77962427,-0.74955646,10.13325733,0.00000000
1692117230.98376608,-74.60442670,-139.68958368,8.75007804,0.01567800,-3.07443580,0.00058119,0.00148583,-0.02113711,0.01452987,31.89999962,32.20000076,31.70000076,31.92663896,-0.82954461,10.16943683,0.00000000
1692117231.02376604,-74.95711976,-139.71327184,8.73077476,0.03617556,-3.07439654,0.00116239,0.00141386,-0.02697270,0.00963236,31.89999962,32.20000076,31.79999924,31.89999962,-0.76059999,10.15837248,0.00000000
1692117231.06376600,-75.23704464,-139.73136808,8.73023682,0.02230502,-3.07443534,0.00154768,0.00112104,-0.02827691,0.00003931,32.09999847,31.79999924,32.12039912,32.09999847,-0.80813692,10.12654066,0.00000000
1692117231.10376596,-75.59278186,-139.75529053,8.73742900,0.01337145,-3.07458835,0.00154926,0.00064596,-0.02217862,0.01443089,31.70000076,32.20000076,32.19217771,31.80782177,-0.83417308,10.10700614,0.00000000
1692117231.14376593,-75.95824877,-139.77981223,8.75249838,0.02856479,-3.07590928,0.00212649,-0.00215668,-0.01721709,-0.00957269,32.20000076,32.00000000,31.95318528,31.83296568,-0.80142414,10.13350827,0.00000000
1692117231.18376589,-76.32950371,-139.80460172,8.76486699,0.02767694,-3.07427863,0.00174358,0.00159615,-0.01915214,0.00000000,32.20000076,32.12035970,31.89999962,31.95309316,-0.80479034,10.18508641,0.00000000
1692117231.22376585,-76.68408128,-139.82882536,8.74339042,0.03453969,-3.07356208,0.00174358,0.00316084,-0.02663556,0.00000000,31.89999962,32.20000076,31.70000076,31.55409004,-0.81484533,10.20068797,0.00000000
1692117231.26376581,-77.03800369,-139.85321063,8.71677619,0.05414052,-3.07344134,0.00174358,0.00312263,-0.03004079,0.01452987,32.20000076,31.87958021,31.79999924,31.89999962,-0.75453682,10.16395203,0.00000000
1692117231.30376577,-77.39105613,-139.87725894,8.72228974,0.03134238,-3.07332353,0.00232478,0.00309024,-0.02406457,-0.01452987,31.70000076,32.20000076,32.05616780,32.29999924,-0.80753707,10.12410779,0.00000000
1692117231.34376574,-77.73737096,-139.90110134,8.74231685,0.04806594,-3.07319946,0.00174358,0.00308381,-0.01625509,0.00000000,31.79999924,32.05880515,32.05880515,31.84701309,-0.77280328,10.14354989,0.00000000
1692117231.38376570,-78.09771059,-139.92711438,8.75468480,0.02687434,-3.07064801,0.00174358,0.00873990,-0.01906933,0.00000000,32.09999847,31.89999962,31.84661108,31.78008382,-0.75114072,10.20260798,0.00000000
1692117231.42376566,-78.44573823,-139.95230076,8.75042562,0.02756064,-3.06930667,0.00174358,0.01111544,-0.02451963,0.00000000,31.79999924,32.20000076,31.60000038,31.57996219,-0.79036944,10.22276127,0.00000000
1692117231.46376562,-78.80107984,-139.97729860,8.73322670,0.04755099,-3.06889987,0.00174358,0.01094287,-0.02922926,0.00000000,32.20000076,32.20000076,31.79999924,32.00000000,-0.73781224,10.19332279,0.00000000
1692117231.50376558,-79.15465651,-140.00275043,8.71707466,0.05525739,-3.06849991,0.00174358,0.01078271,-0.02451537,-0.00956089,32.00000000,32.08348201,32.00000000,32.29999924,-0.75073268,10.13964493,0.00000000
1692117231.54376554,-79.47959132,-140.02535785,8.72989447,0.04508729,-3.06814015,0.00136115,0.01053927,-0.01608371,-0.01949885,31.79999924,32.29999924,32.09999847,32.29999924,-0.75203622,10.14786898,0.00000000
1692117231.58376551,-79.84224222,-140.05202149,8.75513503,0.04290741,-3.06962882,0.00058119,0.00609862,-0.01418100,0.00000000,32.20000076,31.92655861,31.75311823,31.73279430,-0.70889853,10.20799128,0.00000000
1692117231.62376547,-80.19055962,-140.07744356,8.76027182,0.01792020,-3.06892990,0.00058119,0.00719992,-0.02231687,-0.00981607,31.79999924,32.20000076,31.74697899,31.65302063,-0.73388421,10.24465055,0.00000000
1692117231.66376543,-80.54517521,-140.10330079,8.73976821,0.03794448,-3.06863711,0.00018855,0.00721775,-0.02750255,-0.00471379,31.89999962,32.12652108,31.89999962,31.84695593,-0.70736031,10.21368196,0.00000000
1692117231.70376539,-80.89834397,-140.12892828,8.73881500,0.04520186,-3.06842347,0.00000000,0.00704428,-0.02215310,0.00000000,32.00000000,31.79999924,32.09999847,32.09999847,-0.64864810,10.16310486,0.00000000
1692117231.74376535,-81.24849219,-140.15406899,8.73648166,0.03547249,-3.06893045,0.00000000,0.00523751,-0.01346061,0.00000000,31.70000076,32.20000076,31.97956271,32.40000153,-0.72183024,10.16847236,0.00000000
1692117231.78376532,-81.60239462,-140.18018627,8.74920880,0.04222295,-3.06869015,0.00000000,0.00537366,-0.01375237,0.00000000,32.29999924,32.00000000,31.85365075,32.09999847,-0.66414511,10.21875576,0.00000000
1692117231.82376528,-81.94283026,-140.20499388,8.75332321,0.02363570,-3.06844516,0.00000000,0.00551471,-0.01951939,0.00000000,32.20000076,32.11864066,31.74575968,31.72712028,-0.68923249,10.24091921,0.00000000
1692117231.86376524,-82.29720822,-140.23040980,8.74912982,0.02769574,-3.06819550,0.00000000,0.00564937,-0.02249359,0.00000000,31.89999962,32.20000076,31.92038911,31.89999962,-0.67265541,10.22331210,0.00000000
1692117231.90376520,-82.65005154,-140.25625938,8.75391124,0.03712810,-3.06805706,0.00000000,0.00547648,-0.01944247,0.00000000,32.20000076,31.90611120,32.00000000,32.12041679,-0.60302424,10.18371161,0.00000000
1692117231.94376516,-82.99831645,-140.28176674,8.74964839,0.04392048,-3.06890908,0.00000000,0.00308380,-0.01296060,0.00000000,31.79999924,32.29999924,32.20000076,32.29999924,-0.60648416,10.18100490,0.00000000
1692117231.98376513,-83.35569701,-140.30864126,8.75419616,0.03206311,-3.06762406,0.00000000,0.00586217,-0.01082407,-0.00961242,32.00000000,32.15783580,31.97108134,32.09999847,-0.61914841,10.20318723,0.00000000
1692117232.02376509,-83.70938161,-140.33477143,8.75642168,0.02753236,-3.06738799,-0.00038450,0.00586936,-0.01245106,-0.00491745,32.20000076,32.00000000,31.87331809,32.09999847,-0.60102778,10.22381770,0.00000000
1692117232.06376505,-83.97827307,-140.35492671,8.75590903,0.01402316,-3.06715412,-0.00058119,0.00585275,-0.01455772,-0.01452987,31.89999962,32.20000076,31.94695443,31.92652240,-0.62620211,10.21736038,0.00000000
1692117232.10376501,-84.33355311,-140.38129752,8.76551111,0.02168249,-3.06726302,-0.00116239,0.00499297,-0.01288891,0.00000000,32.29999924,32.20000076,32.09999847,32.00000000,-0.60068876,10.19903413,0.00000000
1692117232.14376497,-84.69954513,-140.40746197,8.77263258,0.01762520,-3.06995316,-0.00116239,-0.00153659,-0.00893180,0.00000000,32.09999847,32.16722845,32.09999847,32.09999847,-0.59091442,10.18608363,0.00000000
1692117232.18376493,-85.07226534,-140.43464472,8.76481420,0.02481560,-3.06951571,-0.00116239,-0.00034640,-0.00475104,-0.01452987,32.00000000,32.29999924,32.09999847,32.20000076,-0.62002327,10.19466366,0.00000000
1692117232.22376490,-85.43102945,-140.46124213,8.76398264,0.02856972,-3.06885625,-0.00174358,0.00135856,-0.00535600,0.00000000,32.32671570,32.02671544,32.00000000,32.20000076,-0.59384378,10.21267590,0.00000000
1692117232.26376486,-85.79029331,-140.48753360,8.77288390,0.02506882,-3.06880402,-0.00174358,0.00134859,-0.00670107,0.01452987,31.89999962,32.20000076,32.09364026,31.92658974,-0.58624329,10.21681482,0.00000000
1692117232.30376482,-86.14400344,-140.51340542,8.77411146,0.01580903,-3.06875279,-0.00116239,0.00133824,-0.00547239,-0.01452987,32.21988185,32.22670622,31.97329404,31.88011662,-0.56782792,10.21466516,0.00000000
1692117232.34376478,-86.49070552,-140.53858735,8.78868059,0.01870066,-3.06870681,-0.00174358,0.00131462,-0.00562906,-0.00960736,32.20000076,31.89999962,32.09999847,32.02655592,-0.54464249,10.20381467,0.00000000
1692117232.38376474,-86.85384085,-140.56362193,8.78964093,0.01796026,-3.07225190,-0.00212788,-0.00710159,-0.00279541,-0.00492251,31.97342906,32.32657069,32.20000076,32.29999924,-0.55594357,10.18450917,0.00000000
1692117232.42376471,-87.19973046,-140.58751830,8.77981125,0.02599778,-3.07362282,-0.00232478,-0.00968629,0.00023892,0.00934161,32.40000153,32.09999847,32.22980018,32.29999924,-0.53918547,10.18008814,0.00000000
1692117232.46376467,-87.55666449,-140.61304218,8.78340946,0.01935765,-3.07395161,-0.00195111,-0.00942703,0.00225153,-0.00934161,32.08527640,32.21472283,32.07157337,32.20000076,-0.56510004,10.19298956,0.00000000
